cifar100c_gaussian_noise,1,False,31.82,60.03,4.648231958770752
cifar100c_gaussian_noise,1,True,42.64,71.86,2.924089589691162
cifar100c_gaussian_noise,2,False,18.06,41.3,6.778267514801025
cifar100c_gaussian_noise,2,True,35.87,65.4,3.419195867538452
cifar100c_gaussian_noise,3,False,11.68,29.81,8.327514772033691
cifar100c_gaussian_noise,3,True,29.61,58.86,4.0033657806396485
cifar100c_gaussian_noise,4,False,9.74,25.13,9.013513879394532
cifar100c_gaussian_noise,4,True,26.87,55.57,4.286134945297241
cifar100c_gaussian_noise,5,False,8.56,22.6,9.461346232604981
cifar100c_gaussian_noise,5,True,25.83,53.16,4.433614869689942
cifar100c_speckle,1,False,43.79,72.8,3.3803214614868162
cifar100c_speckle,1,True,44.55,73.59,2.782783022689819
cifar100c_speckle,2,False,27.17,55.28,5.290738948059082
cifar100c_speckle,2,True,36.07,65.89,3.430918733215332
cifar100c_speckle,3,False,21.99,47.28,6.2168172836303714
cifar100c_speckle,3,True,33.48,62.64,3.712735855102539
cifar100c_speckle,4,False,14.49,35.18,7.792570882415771
cifar100c_speckle,4,True,27.29,55.99,4.228023754882813
cifar100c_speckle,5,False,10.39,27.12,8.941350096130371
cifar100c_speckle,5,True,22.82,50.21,4.759802680969238
cifar100c_shot,1,False,42.32,71.51,3.503806856918335
cifar100c_shot,1,True,45.68,74.56,2.666733977508545
cifar100c_shot,2,False,30.17,58.1,4.887840493774414
cifar100c_shot,2,True,40.35,69.81,3.1119022274017336
cifar100c_shot,3,False,15.85,38.16,7.341610863494873
cifar100c_shot,3,True,31.89,60.73,3.8522894294738768
cifar100c_shot,4,False,12.69,31.9,8.18075287322998
cifar100c_shot,4,True,29.39,57.62,4.06737725982666
cifar100c_shot,5,False,9.26,24.88,9.227296257019043
cifar100c_shot,5,True,25.21,52.11,4.477086072921753
cifar100c_impulse,1,False,49.36,78.38,2.6340863079071046
cifar100c_impulse,1,True,48.1,76.48,2.508684135055542
cifar100c_impulse,2,False,31.52,60.47,4.39429256439209
cifar100c_impulse,2,True,41.36,71.83,2.916692266845703
cifar100c_impulse,3,False,20.47,45.33,6.045508769226074
cifar100c_impulse,3,True,36.84,66.15,3.379778693771362
cifar100c_impulse,4,False,11.05,26.78,8.330965591430664
cifar100c_impulse,4,True,28.71,56.37,4.062658908081055
cifar100c_impulse,5,False,7.12,19.03,9.604671507263184
cifar100c_impulse,5,True,22.81,49.27,4.6883113502502445
cifar100c_contrast,1,False,64.36,88.85,1.6621695116043091
cifar100c_contrast,1,True,56.57,82.01,2.0065189056396484
cifar100c_contrast,2,False,54.45,82.45,2.2907028064727784
cifar100c_contrast,2,True,53.43,79.0,2.1990557092666627
cifar100c_contrast,3,False,45.68,75.18,2.9639893524169922
cifar100c_contrast,3,True,51.84,76.98,2.347974462890625
cifar100c_contrast,4,False,33.57,63.11,4.1912185592651365
cifar100c_contrast,4,True,49.05,74.69,2.574056651687622
cifar100c_contrast,5,False,12.45,31.79,7.69174375
cifar100c_contrast,5,True,42.02,68.28,3.194005644226074
cifar100c_elastic,1,False,55.7,82.98,2.231606736373901
cifar100c_elastic,1,True,50.51,78.17,2.4246603218078615
cifar100c_elastic,2,False,55.46,82.86,2.211932863235474
cifar100c_elastic,2,True,52.83,80.04,2.2380905765533448
cifar100c_elastic,3,False,49.68,78.74,2.6693629928588867
cifar100c_elastic,3,True,50.19,78.37,2.3636777992248534
cifar100c_elastic,4,False,44.35,73.76,3.1028855461120606
cifar100c_elastic,4,True,45.25,74.4,2.6750442100524903
cifar100c_elastic,5,False,38.89,69.11,3.630360039138794
cifar100c_elastic,5,True,39.33,68.7,3.176969620895386
cifar100c_pixelate,1,False,61.14,86.61,1.8795075904846192
cifar100c_pixelate,1,True,54.29,81.42,2.1263809207916258
cifar100c_pixelate,2,False,51.01,78.7,2.705152907180786
cifar100c_pixelate,2,True,51.96,79.03,2.2522081169128416
cifar100c_pixelate,3,False,45.14,72.69,3.3437022464752197
cifar100c_pixelate,3,True,50.17,78.05,2.3970379552841186
cifar100c_pixelate,4,False,29.04,54.13,5.653589896392822
cifar100c_pixelate,4,True,46.47,74.95,2.6669945320129393
cifar100c_pixelate,5,False,16.41,34.92,8.662767559814453
cifar100c_pixelate,5,True,40.85,70.03,3.025660754776001
cifar100c_jpeg,1,False,50.95,79.08,2.5657119915008546
cifar100c_jpeg,1,True,44.68,73.31,2.8151831909179688
cifar100c_jpeg,2,False,43.84,73.27,3.107481658935547
cifar100c_jpeg,2,True,38.05,67.37,3.3547546058654785
cifar100c_jpeg,3,False,41.26,71.23,3.3430614540100096
cifar100c_jpeg,3,True,36.17,65.37,3.4983740356445314
cifar100c_jpeg,4,False,38.77,68.88,3.6016621658325194
cifar100c_jpeg,4,True,34.26,63.36,3.7643546909332275
cifar100c_jpeg,5,False,34.74,64.65,3.99260499420166
cifar100c_jpeg,5,True,31.57,60.1,4.071740316009522
cifar100c_saturate,1,False,53.77,80.95,2.4090541322708128
cifar100c_saturate,1,True,53.95,81.05,2.1106182996749876
cifar100c_saturate,2,False,45.76,73.05,3.1910170958518984
cifar100c_saturate,2,True,49.51,77.14,2.413335525512695
cifar100c_saturate,3,False,62.78,87.74,1.790954633331299
cifar100c_saturate,3,True,57.09,83.47,1.956963380241394
cifar100c_saturate,4,False,53.27,81.29,2.5019146095275877
cifar100c_saturate,4,True,54.78,81.56,2.1107971677780153
cifar100c_saturate,5,False,44.34,72.62,3.377698255157471
cifar100c_saturate,5,True,51.17,79.12,2.3423402210235595
cifar100c_snow,1,False,56.39,83.17,2.2054663440704347
cifar100c_snow,1,True,50.41,78.49,2.3747918037414553
cifar100c_snow,2,False,39.73,68.36,3.716248080444336
cifar100c_snow,2,True,42.08,71.39,2.976743336868286
cifar100c_snow,3,False,44.17,73.52,3.191270974731445
cifar100c_snow,3,True,40.96,70.21,3.0623935081481934
cifar100c_snow,4,False,41.41,70.18,3.4392932342529297
cifar100c_snow,4,True,39.23,68.57,3.234070097732544
cifar100c_snow,5,False,34.2,62.47,4.219416918945313
cifar100c_snow,5,True,35.55,65.7,3.555490523529053
cifar100c_fog,1,False,65.63,89.34,1.6018857252120973
cifar100c_fog,1,True,57.18,82.64,1.9695526088714599
cifar100c_fog,2,False,61.13,86.99,1.855454051208496
cifar100c_fog,2,True,54.79,81.23,2.0966247129440307
cifar100c_fog,3,False,55.4,82.92,2.218391965484619
cifar100c_fog,3,True,53.25,80.19,2.197737742614746
cifar100c_fog,4,False,48.09,77.24,2.751416605377197
cifar100c_fog,4,True,50.99,78.62,2.383784859466553
cifar100c_fog,5,False,27.21,56.36,5.124762290191651
cifar100c_fog,5,True,40.66,69.8,3.185240493774414
cifar100c_brightness,1,False,65.77,89.83,1.577018618774414
cifar100c_brightness,1,True,57.62,82.97,1.9498119426727294
cifar100c_brightness,2,False,64.62,88.96,1.6491095439910888
cifar100c_brightness,2,True,57.21,82.99,1.9651170906066895
cifar100c_brightness,3,False,62.44,87.68,1.7884018419265748
cifar100c_brightness,3,True,56.76,82.56,2.0175266384124755
cifar100c_brightness,4,False,59.7,85.98,1.9726031955718994
cifar100c_brightness,4,True,55.39,82.31,2.0822148960113527
cifar100c_brightness,5,False,53.0,80.87,2.4944079319000245
cifar100c_brightness,5,True,52.7,80.67,2.278859878158569
cifar100c_defocus,1,False,65.78,89.68,1.587145653152466
cifar100c_defocus,1,True,57.73,83.22,1.9533590393066407
cifar100c_defocus,2,False,61.92,87.15,1.8325555492401122
cifar100c_defocus,2,True,57.24,82.72,1.9617437908172608
cifar100c_defocus,3,False,52.45,81.37,2.4764570178985594
cifar100c_defocus,3,True,56.43,82.57,2.000432665061951
cifar100c_defocus,4,False,42.29,71.68,3.4618502017974855
cifar100c_defocus,4,True,54.1,81.27,2.1311184326171877
cifar100c_defocus,5,False,31.97,60.08,4.721033570098877
cifar100c_defocus,5,True,49.29,77.33,2.458957093811035
cifar100c_frost,1,False,53.26,80.56,2.523397081756592
cifar100c_frost,1,True,49.87,78.19,2.3831070835113524
cifar100c_frost,2,False,43.82,73.16,3.3715643577575682
cifar100c_frost,2,True,44.42,73.67,2.7751900398254397
cifar100c_frost,3,False,32.8,61.52,4.745550381469727
cifar100c_frost,3,True,42.31,71.41,3.047512309265137
cifar100c_frost,4,False,30.89,58.99,5.157316754150391
cifar100c_frost,4,True,40.34,68.82,3.210788070678711
cifar100c_frost,5,False,22.79,48.86,6.634490995788574
cifar100c_frost,5,True,36.35,65.53,3.5511525093078613
cifar100c_spatter,1,False,62.53,87.51,1.7726344192504884
cifar100c_spatter,1,True,54.26,81.59,2.1057921691894532
cifar100c_spatter,2,False,54.83,82.81,2.2603282272338867
cifar100c_spatter,2,True,49.86,78.1,2.40135030670166
cifar100c_spatter,3,False,46.12,76.18,2.868175746154785
cifar100c_spatter,3,True,44.28,73.13,2.8063445743560793
cifar100c_spatter,4,False,53.31,81.83,2.3666047691345216
cifar100c_spatter,4,True,50.07,78.27,2.3765699157714844
cifar100c_spatter,5,False,41.46,71.39,3.403765225982666
cifar100c_spatter,5,True,43.86,73.54,2.729150394821167
cifar100c_glass,1,False,18.77,43.99,7.413913018798828
cifar100c_glass,1,True,37.36,66.78,3.361987682723999
cifar100c_glass,2,False,20.37,45.99,7.032419059753418
cifar100c_glass,2,True,37.15,66.57,3.390734400177002
cifar100c_glass,3,False,22.71,49.24,6.478234664916992
cifar100c_glass,3,True,36.67,66.51,3.3800819511413573
cifar100c_glass,4,False,15.39,38.21,8.34205530090332
cifar100c_glass,4,True,28.89,59.09,4.059033178710938
cifar100c_glass,5,False,17.38,40.81,7.685657934570313
cifar100c_glass,5,True,29.12,58.63,3.9874682498931886
cifar100c_motion,1,False,55.3,82.53,2.278726402282715
cifar100c_motion,1,True,53.93,80.45,2.2012710985183714
cifar100c_motion,2,False,46.98,75.4,2.9663629013061525
cifar100c_motion,2,True,50.53,78.25,2.386284471511841
cifar100c_motion,3,False,39.59,67.7,3.699844386291504
cifar100c_motion,3,True,47.53,75.75,2.653906105041504
cifar100c_motion,4,False,39.74,67.82,3.704572560882568
cifar100c_motion,4,True,48.24,76.01,2.601235535812378
cifar100c_motion,5,False,33.6,60.74,4.414165197753906
cifar100c_motion,5,True,44.87,73.4,2.8723316566467285
cifar100c_zoom,1,False,52.03,80.4,2.47081961517334
cifar100c_zoom,1,True,54.75,81.46,2.09247121257782
cifar100c_zoom,2,False,49.11,77.44,2.7781478927612304
cifar100c_zoom,2,True,53.41,80.77,2.164246677017212
cifar100c_zoom,3,False,43.77,72.52,3.2830475090026856
cifar100c_zoom,3,True,52.33,79.58,2.281732364273071
cifar100c_zoom,4,False,39.12,67.93,3.764438961029053
cifar100c_zoom,4,True,50.59,78.27,2.379874137496948
cifar100c_zoom,5,False,32.63,60.76,4.524470603179932
cifar100c_zoom,5,True,47.56,75.69,2.5994010591506957
cifar100c_gaussian_blur,1,False,65.75,89.72,1.587847275352478
cifar100c_gaussian_blur,1,True,57.76,83.16,1.9545364444732667
cifar100c_gaussian_blur,2,False,52.23,81.23,2.4967941143035888
cifar100c_gaussian_blur,2,True,56.27,82.28,2.013606679534912
cifar100c_gaussian_blur,3,False,41.77,71.28,3.503189391326904
cifar100c_gaussian_blur,3,True,54.85,81.63,2.0955732862472534
cifar100c_gaussian_blur,4,False,32.79,61.25,4.650947081375122
cifar100c_gaussian_blur,4,True,52.66,80.1,2.224549026298523
cifar100c_gaussian_blur,5,False,21.28,45.67,6.727851986694336
cifar100c_gaussian_blur,5,True,46.18,74.7,2.688255089187622
